id,Prediction
1,7.23779433225848
2,7.162584664976959
3,7.162584664976959
4,7.23779433225848
5,6.963741731498278
6,7.052409195453649
7,7.162584664976959
8,6.886352840742001
9,6.886352840742001
10,7.162584664976959
11,7.23779433225848
12,6.886352840742001
13,7.052409195453649
14,7.052409195453649
15,7.052409195453649
16,7.23779433225848
17,6.886352840742001
18,7.052409195453649
19,7.162584664976959
20,6.963741731498278
21,7.052409195453649
22,8.146162922959851
23,7.052409195453649
24,7.530910542075786
25,7.162584664976959
26,7.052409195453649
27,6.886352840742001
28,8.146162922959851
29,7.23779433225848
30,7.162584664976959
31,7.162584664976959
32,7.23779433225848
33,6.792675139442194
34,6.963741731498278
35,7.162584664976959
36,6.886352840742001
37,7.162584664976959
38,7.162584664976959
39,7.23779433225848
40,7.162584664976959
41,7.162584664976959
42,7.052409195453649
43,7.162584664976959
44,6.963741731498278
45,7.162584664976959
46,6.963741731498278
47,7.162584664976959
48,7.162584664976959
49,7.052409195453649
50,6.963741731498278
51,7.162584664976959
52,7.23779433225848
53,7.685124912950185
54,7.162584664976959
55,7.23779433225848
56,7.162584664976959
57,6.886352840742001
58,7.23779433225848
59,7.23779433225848
60,6.792675139442194
61,7.23779433225848
62,7.162584664976959
63,7.685124912950185
64,7.23779433225848
65,7.162584664976959
66,6.792675139442194
67,6.792675139442194
68,7.052409195453649
69,7.052409195453649
70,7.23779433225848
71,7.162584664976959
72,6.963741731498278
73,6.963741731498278
74,7.162584664976959
75,7.162584664976959
76,6.963741731498278
77,6.792675139442194
78,7.23779433225848
79,6.963741731498278
80,6.886352840742001
81,7.162584664976959
82,7.052409195453649
83,7.685124912950185
84,6.963741731498278
85,6.343776437100509
86,7.162584664976959
87,7.052409195453649
88,6.792675139442194
89,7.162584664976959
90,6.792675139442194
91,7.162584664976959
92,6.886352840742001
93,7.23779433225848
94,8.146162922959851
95,6.963741731498278
96,7.23779433225848
97,6.886352840742001
98,7.23779433225848
99,7.162584664976959
100,7.162584664976959
101,6.963741731498278
102,7.23779433225848
103,6.343776437100509
104,6.963741731498278
105,6.963741731498278
106,7.162584664976959
107,7.23779433225848
108,7.16681048927328
109,7.052409195453649
110,6.886352840742001
111,8.146162922959851
112,7.685124912950185
113,7.052409195453649
114,6.792675139442194
115,7.23779433225848
116,6.963741731498278
117,7.23779433225848
118,6.792675139442194
119,7.530910542075786
120,6.886352840742001
121,6.963741731498278
122,6.963741731498278
123,7.23779433225848
124,7.162584664976959
125,7.162584664976959
126,6.886352840742001
127,8.884321454453337
128,7.162584664976959
129,7.530910542075786
130,6.963741731498278
131,7.23779433225848
132,7.052409195453649
133,7.23779433225848
134,6.886352840742001
135,7.162584664976959
136,7.16681048927328
137,7.052409195453649
138,7.162584664976959
139,7.23779433225848
140,6.792675139442194
141,7.23779433225848
142,7.162584664976959
143,6.792675139442194
144,7.16681048927328
145,7.23779433225848
146,6.792675139442194
147,7.23779433225848
148,7.162584664976959
149,6.886352840742001
150,7.052409195453649
151,7.052409195453649
152,6.932530401168946
153,6.792675139442194
154,7.23779433225848
155,7.162584664976959
156,7.162584664976959
157,7.530910542075786
158,6.963741731498278
159,7.162584664976959
160,7.162584664976959
161,7.052409195453649
162,7.052409195453649
163,7.162584664976959
164,7.162584664976959
165,7.162584664976959
166,7.685124912950185
167,6.792675139442194
168,7.23779433225848
169,7.162584664976959
170,7.23779433225848
171,7.162584664976959
172,7.162584664976959
173,7.23779433225848
174,6.792675139442194
175,7.23779433225848
176,7.162584664976959
177,6.886352840742001
178,7.052409195453649
179,7.162584664976959
180,6.792675139442194
181,7.162584664976959
182,6.963741731498278
183,7.052409195453649
184,7.23779433225848
185,6.963741731498278
186,7.23779433225848
187,7.23779433225848
188,6.792675139442194
189,8.146162922959851
190,7.162584664976959
191,7.052409195453649
192,7.23779433225848
193,7.23779433225848
194,7.052409195453649
195,6.963741731498278
196,6.886352840742001
197,6.963741731498278
198,7.052409195453649
199,7.052409195453649
200,7.23779433225848
201,7.052409195453649
202,6.792675139442194
203,6.886352840742001
204,7.723125053287314
205,7.16681048927328
206,6.886352840742001
207,7.23779433225848
208,7.052409195453649
209,7.052409195453649
210,7.052409195453649
211,7.23779433225848
212,7.052409195453649
213,7.162584664976959
214,7.685124912950185
215,7.23779433225848
216,6.963741731498278
217,7.052409195453649
218,7.052409195453649
219,7.162584664976959
220,7.23779433225848
221,7.052409195453649
222,6.963741731498278
223,7.052409195453649
224,7.162584664976959
225,7.052409195453649
226,7.162584664976959
227,7.162584664976959
228,7.685124912950185
229,6.963741731498278
230,7.162584664976959
231,7.162584664976959
232,6.886352840742001
233,6.792675139442194
234,6.792675139442194
235,7.23779433225848
236,6.792675139442194
237,7.162584664976959
238,8.272032135560329
239,7.23779433225848
240,7.685124912950185
241,7.162584664976959
242,6.792675139442194
243,7.052409195453649
244,7.23779433225848
245,6.886352840742001
246,7.052409195453649
247,7.162584664976959
248,6.886352840742001
249,6.886352840742001
250,6.886352840742001
251,7.530910542075786
252,7.162584664976959
253,6.792675139442194
254,7.052409195453649
255,8.884321454453337
256,7.16681048927328
257,7.685124912950185
258,7.052409195453649
259,7.052409195453649
260,7.23779433225848
261,6.792675139442194
262,7.530910542075786
263,6.343776437100509
264,7.162584664976959
265,7.23779433225848
266,7.23779433225848
267,8.272032135560329
268,6.886352840742001
269,7.162584664976959
270,6.963741731498278
271,7.723125053287314
272,7.530910542075786
273,7.052409195453649
274,7.530910542075786
275,7.162584664976959
276,7.23779433225848
277,7.23779433225848
278,7.23779433225848
279,7.23779433225848
280,7.162584664976959
281,7.23779433225848
282,7.162584664976959
283,7.23779433225848
284,7.162584664976959
285,7.162584664976959
286,7.162584664976959
287,7.23779433225848
288,7.162584664976959
289,7.162584664976959
290,7.162584664976959
291,7.052409195453649
292,7.162584664976959
293,7.052409195453649
294,7.162584664976959
295,7.23779433225848
296,6.792675139442194
297,7.162584664976959
298,7.052409195453649
299,7.162584664976959
300,6.886352840742001
301,6.963741731498278
302,7.23779433225848
303,7.162584664976959
304,7.23779433225848
305,6.792675139442194
306,6.343776437100509
307,6.886352840742001
308,7.052409195453649
309,7.162584664976959
310,7.162584664976959
311,7.162584664976959
312,7.162584664976959
313,7.162584664976959
314,7.052409195453649
315,6.963741731498278
316,7.23779433225848
